Provinsi,KabupatenKota,NamaWisata,Rating,Reviews,JenisWisata,Latitude,Longitude
Nusa Tenggara Barat,Sumbawa Barat,Bukit Tegar Teluk Balas,5,2,Bukit,-8.9338553,116.750495
Nusa Tenggara Barat,Sumbawa Barat,Bukit Makung,4.8,18,Bukit,-8.937368,116.7367094
Nusa Tenggara Barat,Sumbawa Barat,Bukit Gembira,5,4,Bukit,-8.9340819,116.7366839
Nusa Tenggara Barat,Sumbawa Barat,Pantai Glampar,4.6,148,Air,-8.690396,116.7764073
Nusa Tenggara Barat,Sumbawa Barat,Darussalam Great Mosque,4.7,457,Religi,-8.7533965,116.8511552
Nusa Tenggara Barat,Sumbawa Barat,Air Terjun Perpas (Sekongkang),4.6,34,Air,-8.9533739,116.779484
Nusa Tenggara Barat,Sumbawa Barat,Pantai Wisata Gili Dua Sekongkang Bawah,4.8,25,Air,-8.9747699,116.7354065
Nusa Tenggara Barat,Sumbawa Barat,Pantai Perawan Kertasari,4.5,11,Air,-8.7384863,116.7681908
Nusa Tenggara Barat,Sumbawa Barat,Tugu Syukur Taliwang Sumbawa Barat,4.7,17,Monumen,-8.7539219,116.8527482
Nusa Tenggara Barat,Sumbawa Barat,Pantai Yoyo's Sekongkang,5,4,Air,-8.9706111,116.7285152
Nusa Tenggara Barat,Sumbawa Barat,Fatiya Garden,5,1,Taman,-8.8649482,116.7640247
Nusa Tenggara Barat,Sumbawa Barat,Pantai Pasir Putih BBIP Labuhan Lalar,4.6,25,Air,-8.7997184,116.8110013
Nusa Tenggara Barat,Sumbawa Barat,Pantai Senutuk,4.3,12,Air,-9.0394899,116.8399165
Nusa Tenggara Barat,Sumbawa Barat,Bendungan Sekongkang,4,6,Air,-8.9567646,116.7720627
Nusa Tenggara Barat,Sumbawa Barat,Poto Batu,4.4,255,Air,-8.7945251,116.8108986
Nusa Tenggara Barat,Sumbawa Barat,Bukit mantar,4.8,62,Bukit,-8.6085836,116.8268306
Nusa Tenggara Barat,Sumbawa Barat,Danau Lebo Taliwang,4.1,209,Air,-8.7084849,116.8511881
Nusa Tenggara Barat,Sumbawa Barat,Pantai Benete,4.2,348,Air,-8.8938514,116.7511588
Nusa Tenggara Barat,Sumbawa Barat,Mantun Hill,4.4,232,Air,-8.9151108,116.7042617
Nusa Tenggara Barat,Sumbawa Barat,Pantai Lawar,4.7,94,Air,-8.9639463,116.6892293
Nusa Tenggara Barat,Sumbawa Barat,upersuck Wave,5,3,Air,-8.9179213,116.7093731
Nusa Tenggara Barat,Sumbawa Barat,Pantai Maluk.pasir Putih,4.5,168,Air,-8.9186992,116.7489446
Nusa Tenggara Barat,Sumbawa Barat,Air Terjun Penujan,5,3,Air,-8.793783,116.8630433
Nusa Tenggara Barat,Sumbawa Barat,Batu Tilam Camping Ground and Waterfall,4.9,10,Air,-8.7562597,116.9443047
Nusa Tenggara Barat,Sumbawa Barat,Garden GolJelenga,4.7,3,Taman,-8.8618952,116.7610119
Nusa Tenggara Barat,Sumbawa Barat,Mantar Paragliding Flying Site,4.6,570,Bukit,-8.6083818,116.827878
Nusa Tenggara Barat,Sumbawa Barat,Danau lebo,5,1,Air,-8.6918348,116.8510621
Nusa Tenggara Barat,Sumbawa Barat,Puncak Samoan,5,4,Bukit,-8.7738022,116.8408989
Nusa Tenggara Barat,Sumbawa Barat,Pantai Labuan Balat,4.8,4,Air,-8.764957,116.7897501
Nusa Tenggara Barat,Sumbawa Barat,Pantai Sekepung,4.9,7,Air,-9.0612906,116.8898917
Nusa Tenggara Barat,Sumbawa Barat,Labuan senutuk,5,1,Air,-9.042247,116.8403222
Nusa Tenggara Barat,Sumbawa Barat,Alun Alun Kota Jereweh,4.3,133,Taman,-8.85779,116.8224751
Nusa Tenggara Barat,Sumbawa Barat,Bukit awal penantian,5,1,Bukit,-8.768654,116.840063
Nusa Tenggara Barat,Sumbawa Barat,Air Terjun Tede,5,1,Air,-8.7920312,116.8803028
Nusa Tenggara Barat,Sumbawa Barat,Waterfall in Tongo,4.5,2,Air,-9.0403186,116.9225052
Nusa Tenggara Barat,Sumbawa Barat,Gili Kenawa,4.7,40,Bukit,-8.4990108,116.8330936
Nusa Tenggara Barat,Sumbawa Barat,Bukit KATAR Desa batu putih,5,1,Bukit,-8.7374454,116.7900123
Nusa Tenggara Barat,Sumbawa Barat,Agal Waterfall,4.5,56,Air,-8.5463899,117.049911
Nusa Tenggara Barat,Sumbawa Barat,Bukit Galau 1.,4.5,103,Bukit,-8.5671918,116.853871
Nusa Tenggara Barat,Sumbawa Barat,Pamurun Waterfall,3.8,4,Air,-8.6936772,116.9592617
Nusa Tenggara Barat,Sumbawa Barat,Batu Bongkang,4.6,23,Air,-9.082569,117.135449
Nusa Tenggara Barat,Sumbawa Barat,Bukit Baturomong,4,31,Bukit,-8.9767294,117.1927483
Nusa Tenggara Barat,Sumbawa Barat,Taman Tiangnam,4.3,880,Taman,-8.7435217,116.8474682
Nusa Tenggara Barat,Sumbawa Barat,Taman Kodim,4.2,253,Taman,-8.4960135,117.4233891
Nusa Tenggara Barat,Sumbawa Barat,Simpang Taliwang Kertasari,4,30,Taman,-8.7394854,116.8454898
Nusa Tenggara Barat,Sumbawa Barat,BENDUNGAN BINTANG BANO,4.5,78,Air,-8.7116194,116.9862708
Nusa Tenggara Barat,Sumbawa Barat,Spot Selpi Bangka Bla,5,1,Taman,-8.6073744,116.8262737
Nusa Tenggara Barat,Sumbawa Barat,Pantai Batu Rengala,4.3,34,Air,-8.687671,116.7699862
Nusa Tenggara Barat,Sumbawa Barat,Air terjun pelepas aheng,5,2,Air,-8.76442,116.9490023
Nusa Tenggara Barat,Sumbawa Barat,Ai Puti Waterfall,5,1,Air,-8.6744604,116.9970208
Nusa Tenggara Barat,Sumbawa Barat,Salufi Beach and Hill,4.8,5,Air,-8.6810842,116.7741829
Nusa Tenggara Barat,Sumbawa Barat,Waikabubak City Horse Statue,4.1,85,Monumen,-9.42222,118.486649
Nusa Tenggara Barat,Sumbawa Barat,Pantai Welibo,4.8,4,Air,-9.7449235,119.2510849
Nusa Tenggara Barat,Sumbawa Barat,Pantai Ngedo,4.3,12,Air,-9.7469015,119.2839762
Nusa Tenggara Barat,Mataram,Mayura Park,4.4,2175,Taman,-8.5868261,116.1327572
Nusa Tenggara Barat,Mataram,Pantai Meninting,4.2,271,Air,-8.5532313,116.0695782
Nusa Tenggara Barat,Mataram,Monumen Tugu Mataram Metro,4.6,542,Monumen,-8.6192974,116.0970594
Nusa Tenggara Barat,Mataram,State Museum of West Nusa Tenggara,4.6,1657,Monumen,-8.5850895,116.0855729
Nusa Tenggara Barat,Mataram,Taman Sangkareang Kota Mataram,4.6,993,Taman,-8.5832785,116.106821
Nusa Tenggara Barat,Mataram,Nirwana Waterpark Mataram,4.1,432,Air,-8.5656185,116.1236682
Nusa Tenggara Barat,Mataram,Kota Tua Ampenan,4.5,207,Taman,-8.570717,116.0759912
Nusa Tenggara Barat,Mataram,WISATA GIONG SIU BABAKAN,4.5,64,Taman,-8.6119799,116.1377014
Nusa Tenggara Barat,Mataram,Pantai Cantik,4.5,104,Air,-8.6067148,116.0749291
Nusa Tenggara Barat,Mataram,PANTAI GADING,4.3,293,Air,-8.617974,116.0744556
Nusa Tenggara Barat,Mataram,Pantai Tanjung Bias - Tanjung Bias Beach,4.6,52,Air,-8.5379556,116.0678336
Nusa Tenggara Barat,Mataram,Taman Udayana,4.6,44,Taman,-8.5729426,116.1016904
Nusa Tenggara Barat,Mataram,Taman Hiburan Rakyat Loang Baloq,4.1,30,Taman,-8.6074277,116.0750619
Nusa Tenggara Barat,Mataram,LOANG BALOQ,4,123,Taman,-8.6040577,116.0743724
Nusa Tenggara Barat,Mataram,Tembolak Pelangi Mataram,4.5,995,Taman,-8.6250048,116.0979182
Nusa Tenggara Barat,Mataram,Studio Alam TV9 - Water Park Lombok,4,808,Air,-8.5949254,116.168165
Nusa Tenggara Barat,Mataram,Wisata Lombok Ravita,5,1,Taman,-8.5839465,116.0951029
Nusa Tenggara Barat,Mataram,MONUMEN BUMI GORA MATARAM,4.2,12,Monumen,-8.571463,116.1016847
Nusa Tenggara Barat,Mataram,Pantai Batas Senja Dua,4.5,198,Air,-8.6225333,116.0744823
Nusa Tenggara Barat,Mataram,Kura-Kura Waterpark,4.4,230,Air,-8.5950281,116.1156097
Nusa Tenggara Barat,Mataram,Agro Wisata Polo Gamang,5,9,Taman,-8.4827024,116.090776
Nusa Tenggara Barat,Mataram,Pantai Kebon Raden,4.8,10,Air,-8.5953534,116.0732756
Nusa Tenggara Barat,Mataram,Jamak Jamak Lesehan dan Kolam Pemancingan,4.8,21,Air,-8.5750786,116.1156711
Nusa Tenggara Barat,Mataram,Turtle Conservation Community Nipah Beach,4.8,45,Air,-8.4342851,116.0447557
Nusa Tenggara Barat,Mataram,Menara Loang Balok,4.1,7,Monumen,-8.6034799,116.0740254
Nusa Tenggara Barat,Mataram,Pantai Senja Taman Loang Baloq,3.9,28,Air,-8.6048162,116.0739151
Nusa Tenggara Barat,Mataram,Wedding Area Taman Budaya Mataram,4.7,3,Taman,-8.593161,116.0999743
Nusa Tenggara Barat,Mataram,PANTAI AMPENAN POJOK,4.1,8,Air,-8.5692185,116.0716785
Nusa Tenggara Barat,Mataram,Kolam jodoh,3.5,4,Air,-8.5732996,116.1026382
Nusa Tenggara Barat,Mataram,Pantai Viral Kali Ancar,4.1,15,Air,-8.5879375,116.0720148
Nusa Tenggara Barat,Mataram,Pantai loang balok,3.9,8,Air,-8.6037159,116.0739366
Nusa Tenggara Barat,Mataram,Narmada Botanic Garden,4.2,1331,Taman,-8.5921289,116.2056202
Nusa Tenggara Barat,Mataram,Pantai Shakila,4,4,Air,-8.6107547,116.0741686
Nusa Tenggara Barat,Mataram,Danau Loang Balok,5,1,Air,-8.6029555,116.0742336
Nusa Tenggara Barat,Mataram,Pantai Tri Bakti/Pantai selingkuh,4.8,15,Air,-8.5974564,116.0732476
Nusa Tenggara Barat,Mataram,Pura Dalem Karang Jangkong,4.6,90,Religi,-8.5882393,116.1182352
Nusa Tenggara Barat,Mataram,Gerbang Taman Sangkareang,4.9,11,Taman,-8.5840294,116.1066096
Nusa Tenggara Barat,Mataram,Taman Anggur PAS,5,1,Taman,-8.5722643,116.1153871
Nusa Tenggara Barat,Mataram,"Agrowisata buah ""Mas Ari""",4.4,43,Taman,-8.5638503,116.1134923
Nusa Tenggara Barat,Mataram,Bumigora Culinary Center Udayana,4.1,298,Taman,-8.5717649,116.1026831
Nusa Tenggara Barat,Mataram,Air Mancur Mataram,4,24,Monumen,-8.5864071,116.1178544
Nusa Tenggara Barat,Mataram,Taman koi mataram,5,1,Taman,-8.5948879,116.0963763
Nusa Tenggara Barat,Mataram,Islamic Center NTB - Hubbul Wathan Great Mosque,4.8,5967,Religi,-8.5799646,116.1003115
Nusa Tenggara Barat,Mataram,Aritomo Park Mataram,4.4,8,Taman,-8.5893697,116.1099021
Nusa Tenggara Barat,Mataram,Taman Kota Gerung,4.2,1047,Taman,-8.6801621,116.137336
Nusa Tenggara Barat,Mataram,Pura Batu Bolong,4.5,186,Religi,-8.5100936,116.0564624
Nusa Tenggara Barat,Mataram,Taman Ceria,4.1,415,Taman,-8.5646324,116.1031244
Nusa Tenggara Barat,Mataram,Taman bako,5,3,Taman,-8.573127,116.0799863
Nusa Tenggara Barat,Mataram,Pantai Ampenan - Pelabuhan Ampenan,4,22,Air,-8.570412,116.071323
Nusa Tenggara Barat,Mataram,Pantai Bintaro,4,72,Air,-8.5581809,116.0705241
Nusa Tenggara Barat,Mataram,Pantai Tanjung Karang,4,171,Air,-8.6011498,116.0730591
Nusa Tenggara Barat,Mataram,Pantai Penghulu Agung,4.1,144,Air,-8.5820678,116.0708976
Nusa Tenggara Barat,Mataram,Pantai Loang Baloq,4,792,Air,-8.6026389,116.0731677
Nusa Tenggara Barat,Mataram,Pantai Gading Mapak,4.2,87,Air,-8.6186578,116.0745454
Nusa Tenggara Barat,Mataram,Meninting Beach of Little Surfers,4.3,17,Air,-8.5511697,116.0689422
Nusa Tenggara Barat,Mataram,Pantai Mapak Indah,4.5,77,Air,-8.6163629,116.0738735
Nusa Tenggara Barat,Mataram,Pantai Delik,4.3,11,Air,-8.610058,116.0739585
Nusa Tenggara Barat,Mataram,Anjani Beach,5,2,Air,-8.5807285,116.0707668
Nusa Tenggara Barat,Mataram,Pantai Ranget,5,2,Air,-8.5943943,116.07258
Nusa Tenggara Barat,Mataram,PANTAI TANJUNG KARANG BANGSAL/ AMPENAN//,4.3,3,Air,-8.5693547,116.0713319
Nusa Tenggara Timur,Alor,Pantai Batu Putih,4.6,128,Air,-8.1331658,124.5027622
Nusa Tenggara Timur,Alor,Takpala Traditional Village Alor,4.7,230,Taman,-8.1892436,124.621541
Nusa Tenggara Timur,Alor,Pantai Lingal Alor,4.8,26,Air,-8.4400273,124.3692436
Nusa Tenggara Timur,Alor,Sebanjar beach,4.4,130,Air,-8.2380126,124.3998097
Nusa Tenggara Timur,Alor,Bukit Bedoe Hulnani,4.7,6,Bukit,-8.249083,124.4023159
Nusa Tenggara Timur,Alor,Air Terjun Mataru,4.4,9,Air,-8.3315805,124.6507267
Nusa Tenggara Timur,Alor,Pantai Mali,4.3,178,Air,-8.146273,124.5884716
Nusa Tenggara Timur,Alor,Air Panas Tuti,4.6,58,Air,-8.1716975,124.801825
Nusa Tenggara Timur,Alor,Taman Wisata Pantai Mali,5,7,Air,-8.1412905,124.5885908
Nusa Tenggara Timur,Alor,Pantai Adagae,3.9,14,Air,-8.1571022,124.7894415
Nusa Tenggara Timur,Alor,Pantai Maimol,5,7,Air,-8.1842862,124.5863544
Nusa Tenggara Timur,Alor,Lingal Beach Alor,4.6,26,Air,-8.4380931,124.3721712
Nusa Tenggara Timur,Alor,Puncak Rolmelang (Likutau),4.5,8,Bukit,-8.250281,124.592295
Nusa Tenggara Timur,Alor,Lokasi Pengamatan Ikan Duyung,4.7,12,Air,-8.1263672,124.6047476
Nusa Tenggara Timur,Alor,Wisata Pesona Mangrove Alor,4.1,7,Taman,-8.216446,124.5452609
Nusa Tenggara Timur,Alor,Pantai ulimonong Alor NTT,5,1,Air,-8.2358021,124.3985706
Nusa Tenggara Timur,Alor,Pigewa Beach,4.5,12,Air,-8.347827,125.0805232
Nusa Tenggara Timur,Alor,Tempat Wisata Fuolafeng,3,2,Taman,-8.2292904,124.6713412
Nusa Tenggara Timur,Alor,UTANGGAL BEACH ALOR,4,4,Air,-8.439178,124.5454534
Nusa Tenggara Timur,Alor,Pantai Kadelang,4.7,3,Air,-8.2243213,124.536048
Nusa Tenggara Timur,Alor,Air Terjun Manna,3.9,9,Air,-8.154076,124.5225719
Nusa Tenggara Timur,Alor,Pantai Fattang Kae Dulolong,5,2,Air,-8.251297,124.4504073
Nusa Tenggara Timur,Alor,Air BIRU ARENGMANG(Tempat Pemandian Air Hangat),5,1,Air,-8.1676384,124.8046885
Nusa Tenggara Timur,Alor,Wisata Bukit Talopu,4.4,5,Bukit,-8.3361647,124.6934258
Nusa Tenggara Timur,Alor,Pantai Kenarilang,4.8,5,Air,-8.2352739,124.4872556
Nusa Tenggara Timur,Alor,Wisata Pantai Pondok Kenari Lembur 2,3.5,2,Air,-8.2076016,124.5705797
Nusa Tenggara Timur,Alor,bukit wisata alemba,5,2,Bukit,-8.1589236,124.7368202
Nusa Tenggara Timur,Alor,Air Terjun Buono,5,2,Air,-8.2160929,124.5012321
Nusa Tenggara Timur,Alor,Pantai Halugeng,4.5,2,Air,-8.3201938,124.3598024
Nusa Tenggara Timur,Alor,Wisata Jempatan Pellas PULAU KURA,4.2,5,Air,-8.373468,124.0939665
Nusa Tenggara Timur,Alor,Taman Tugu Lilin,4.5,4,Taman,-8.2182684,124.5138009
Nusa Tenggara Timur,Alor,"Pantai Buono, Kab. Alor",3,1,Air,-8.2207386,124.499948
Nusa Tenggara Timur,Alor,Danau Meriyaka,5,1,Air,-8.2834842,125.0163058
Nusa Tenggara Timur,Alor,Kolam kepiting emas Otvai,5,2,Air,-8.2015264,124.4929441
Nusa Tenggara Timur,Alor,Air Terjun Bientali,4.8,17,Air,-8.343555,124.6478479
Nusa Tenggara Timur,Alor,Pantai Ilawe,4.3,3,Air,-8.1261016,124.5288548
Nusa Tenggara Timur,Alor,Pantai palimol,4.6,8,Air,-8.1598044,124.5879989
Nusa Tenggara Timur,Alor,Obisingga Beach (Pantai Obisingga),5,5,Air,-8.1694421,124.3697157
Nusa Tenggara Timur,Alor,PANTAI PANTE DEERA,4.6,11,Air,-8.1257508,124.5648272
Nusa Tenggara Timur,Alor,Danau kuifana,5,1,Air,-8.3939435,124.5364532
Nusa Tenggara Timur,Alor,Ame sei (Kolam Bidadari),4.6,7,Air,-8.1517778,124.4483423
Nusa Tenggara Timur,Alor,RUMAH ADAT KOLWAH,5,1,Monumen,-8.1729616,124.7562881
Nusa Tenggara Timur,Alor,Pantai Tonbung Bujanta,5,1,Air,-8.1721997,124.5899789
Nusa Tenggara Timur,Alor,Margeta Beach,5,1,Air,-8.4444653,124.2778899
Nusa Tenggara Timur,Alor,Bukit Paralayang Tanjung Gereja,5,1,Bukit,-8.406868,124.2118334
Nusa Tenggara Timur,Alor,Pantai Manatang,5,1,Air,-8.4467889,124.4342565
Nusa Tenggara Timur,Alor,Paragliding Hulnani,5,3,Bukit,-8.2434534,124.3764701
Nusa Tenggara Timur,Alor,Pelabuhan baru Sebanjar,3,1,Air,-8.2309173,124.3615711
Nusa Tenggara Timur,Alor,Pantai Bakalang,5,2,Air,-8.2722825,124.2635247
Nusa Tenggara Timur,Alor,Reklamasi Beach,5,1,Air,-8.2187854,124.4791196
Nusa Tenggara Timur,Belu,Pasir Putih Atapupu Beach,4.4,235,Air,-8.9725527,124.8864611
Nusa Tenggara Timur,Belu,Pantai Sukaerlaran,4.2,212,Air,-8.9752491,124.8734617
Nusa Tenggara Timur,Belu,Niagara Mauhalek,4.5,254,Air,-9.0919109,125.074714
Nusa Tenggara Timur,Belu,Pantai Berluli,4.2,56,Air,-9.0057318,124.8269368
Nusa Tenggara Timur,Belu,Simpang Lima Atambua,4.7,21,Taman,-9.1045868,124.8785062
Nusa Tenggara Timur,Belu,Teluk Gurita,4.8,42,Taman,-9.0158137,124.7908374
Nusa Tenggara Timur,Belu,Patung Bunda Maria Pelindung Segala Bangsa,4.7,256,Monumen,-9.0158137,124.7908374
Nusa Tenggara Timur,Belu,Wisata Pantai Kelapa Nu Laran,4.8,5,Air,-8.9753157,124.8765084
Nusa Tenggara Timur,Belu,Air Terjun Wero,4.5,10,Air,-9.0116287,124.8631201
Nusa Tenggara Timur,Belu,Fulan Fehan,4.7,439,Bukit,-9.1210962,125.0635777
Nusa Tenggara Timur,Belu,Wisata Sabanase,4.6,51,Taman,-9.0737948,124.8281482
Nusa Tenggara Timur,Belu,Kampung Adat Matabesi,4.7,25,Religi,-9.1007692,124.8435682
Nusa Tenggara Timur,Belu,Wisata Kampung Jokowi,4.2,13,Taman,-9.0082104,124.9084843
Nusa Tenggara Timur,Belu,Batu Kapal,5,3,Bukit,-9.0881421,124.8603341
Nusa Tenggara Timur,Belu,Kolam Adat Ainiba,3.7,3,Religi,-9.0406339,124.8184754
Nusa Tenggara Timur,Belu,Pantai Afuik,4.6,26,Air,-9.004038,124.786533
Nusa Tenggara Timur,Belu,Tugu Selamat Datang Atambua,4.5,44,Monumen,-9.1793832,124.8641946
Nusa Tenggara Timur,Belu,Air Terjun Motasorun / Kolam Tacu,5,1,Air,-9.2714708,124.8492678
Nusa Tenggara Timur,Belu,Air Terjun Uluktil,5,6,Air,-9.0728426,125.1054291
Nusa Tenggara Timur,Belu,Air Terjun Halilulik,1,1,Air,-9.269389,124.8338551
Nusa Tenggara Timur,Belu,Bendungan Haliwen,4.6,5,Air,-9.0854056,124.9006325
Nusa Tenggara Timur,Belu,Simpang Barca Haliulun,4.4,5,Taman,-9.0993831,124.8699722
Nusa Tenggara Timur,Belu,Air Terjun LESUTIL,4.1,7,Air,-9.0969746,125.0784418
Nusa Tenggara Timur,Belu,Bukit Tepel,5,3,Bukit,-9.0755929,124.8307415
Nusa Tenggara Timur,Belu,Bukit Wisata Wehor,3.7,6,Bukit,-9.0464872,124.8650208
Nusa Tenggara Timur,Belu,Bukit Ro'o Fau,4,1,Bukit,-9.1042612,124.8259695
Nusa Tenggara Timur,Belu,Sumber Mata Air Lahurus,5,2,Air,-9.0738135,125.010837
Nusa Tenggara Timur,Belu,Wisata Mangrove Kanokar Ki'ik,3.6,17,Taman,-8.9581931,124.9087324
Nusa Tenggara Timur,Belu,Kolam Susuk,4.8,8,Air,-9.0112936,124.7952904
Nusa Tenggara Timur,Belu,Alas Mandeu,5,2,Bukit,-9.3357325,124.8937694
Nusa Tenggara Timur,Belu,Taman Rekreasi Danau Tobir,4.5,22,Taman,-9.1317305,124.907509
Nusa Tenggara Timur,Belu,Area Camping Teluk Gurita,5,6,Taman,-9.0066225,124.7759211
Nusa Tenggara Timur,Belu,Kakeu Mantenu,4.3,7,Bukit,-9.3399394,124.8985645
Nusa Tenggara Timur,Belu,Kebun Tanjung,4.8,4,Taman,-9.0912165,124.8784908
Nusa Tenggara Timur,Belu,Padang Rumput Bukit Laktutus,3,2,Bukit,-9.254108,124.9421716
Nusa Tenggara Timur,Belu,Taman Kehayati Webot,4.2,16,Taman,-9.0123582,125.0675312
Nusa Tenggara Timur,Belu,Bukit Golgota Nurobo bukit Sunset,5,5,Bukit,-9.364995,124.7785051
Nusa Tenggara Timur,Belu,Balai Ecobrick Turiskain Indonesia,5,147,Taman,-8.9931584,125.0963532
Nusa Tenggara Timur,Belu,Taman Kota Atambua,4.1,152,Taman,-9.1050103,124.8624197
Nusa Tenggara Timur,Belu,Kaki Gunung Mandeu,1.5,2,Bukit,-9.3563846,124.8784338
Nusa Tenggara Timur,Belu,Rumah Adat Uma Metan Lawalu,2,1,Monumen,-9.0986602,124.8135421
Nusa Tenggara Timur,Belu,Gua Mahanu Tukuneno,3,2,Taman,-9.1238735,124.836301
Nusa Tenggara Timur,Belu,benteng oesoko,5,4,Taman,-9.1739793,124.5150056
Nusa Tenggara Timur,Belu,Taman bunga kabuna,2,1,Taman,-9.0924172,124.8317691
Nusa Tenggara Timur,Belu,Mangrove Kolam Susuk,4.5,2,Taman,-9.0036942,124.7984725
Nusa Tenggara Timur,Belu,Kolam Renang Bapa Tanjung Taekto,4.6,5,Air,-9.0867942,124.8972423
Nusa Tenggara Timur,Belu,Atambua Town Square,4.4,814,Taman,-9.1092081,124.8925873
Nusa Tenggara Timur,Belu,Kolam Renang Tirta,3.8,39,Air,-9.1403578,124.8983589
Nusa Tenggara Timur,Belu,AMOR GARDEN,5,1,Taman,-9.2597022,124.8623388
Nusa Tenggara Timur,Belu,Taman Batu Sunset Korba'u,4.5,15,Taman,-9.0557749,124.874594
Nusa Tenggara Timur,Ende,Nanganesa Beach,4.4,66,Air,-8.8485436,121.6729883
Nusa Tenggara Timur,Ende,Pantai Batu Biru (Blue Stone Beach),4.3,231,Air,-8.8007326,121.4755186
Nusa Tenggara Timur,Ende,Enabara Pantai,4.4,97,Air,-8.4912776,121.8149418
Nusa Tenggara Timur,Ende,Gunung Meja,4.3,20,Bukit,-8.8622559,121.6379569
Nusa Tenggara Timur,Ende,Pantai Kota Raja,4.5,201,Air,-8.84276,121.6246029
Nusa Tenggara Timur,Ende,Cincin Beach,4.3,78,Air,-8.8087901,121.5239711
Nusa Tenggara Timur,Ende,Bung Karno Contemplation Park,4.4,735,Taman,-8.8435444,121.625807
Nusa Tenggara Timur,Ende,Danau Kelimutu,4.7,6,Air,-8.7639327,121.7901918
Nusa Tenggara Timur,Ende,Kampung Adat Saga,4.4,87,Religi,-8.7710156,121.7184098
Nusa Tenggara Timur,Ende,Murundao Waterfall,4,83,Air,-8.751078,121.8279854
Nusa Tenggara Timur,Ende,Pantai Arubara,4.8,4,Air,-8.8672396,121.6442873
Nusa Tenggara Timur,Ende,Pantai Mbu'u,4.7,6,Air,-8.8479708,121.6710909
Nusa Tenggara Timur,Ende,Bukit Liaga Kota Baru,4.7,54,Bukit,-8.470844,121.9930906
Nusa Tenggara Timur,Ende,Nangawitu Beach Mautapaga Ende,4.2,80,Air,-8.8465234,121.6567951
Nusa Tenggara Timur,Ende,Wologai adat village,4.4,70,Religi,-8.6944311,121.7905042
Nusa Tenggara Timur,Ende,Desa Wisata Detusoko Barat,5,4,Taman,-8.7188152,121.7392817
Nusa Tenggara Timur,Ende,Nuaone Moni,4.6,5,Taman,-8.7621743,121.8402532
Nusa Tenggara Timur,Ende,Kampung Wisata Rewarangga,5,1,Taman,-8.8050753,121.653914
Nusa Tenggara Timur,Ende,Air Mancur Lampu 5,4.5,17,Air,-8.8468689,121.6453601
Nusa Tenggara Timur,Ende,Ende Beach Bridge,4.4,8,Air,-8.847506,121.6249398
Nusa Tenggara Timur,Ende,Wisata Danau Kelimutu Kabupaten ENDE,4.8,48,Air,-8.7652566,121.7950918
Nusa Tenggara Timur,Ende,Kelimutu National Park,4.7,1481,Taman,-8.7415482,121.7755963
Nusa Tenggara Timur,Ende,Air Terjun Tiwu Tua,4.2,5,Air,-8.7635885,121.6513069
Nusa Tenggara Timur,Ende,Bukit Kezimara,5,7,Bukit,-8.8287742,121.6134811
Nusa Tenggara Timur,Ende,Kede Bodu Waterfall,3.9,20,Air,-8.8035178,121.6338216
Nusa Tenggara Timur,Ende,Bukit Cinta Nangapanda,4.4,42,Bukit,-8.8060544,121.5160968
Nusa Tenggara Timur,Ende,Pantai Lia,3.9,7,Air,-8.8061223,121.9761087
Nusa Tenggara Timur,Ende,Rhowopau beach ende flores,5,1,Air,-8.800643,121.5390316
Nusa Tenggara Timur,Ende,Niagara Murukeba,4.9,25,Air,-8.747879,121.8072234
Nusa Tenggara Timur,Ende,Ae Wau Kolam Renang,4.5,8,Air,-8.8239468,121.8335691
Nusa Tenggara Timur,Ende,Bukit Inspirasi,5,1,Bukit,-8.6025451,121.5107387
Nusa Tenggara Timur,Ende,Air Terjun Murumite,4.3,6,Air,-8.5542893,121.7875593
Nusa Tenggara Timur,Ende,Air Panas Liasembe,4.2,51,Air,-8.7476394,121.8227115
Nusa Tenggara Timur,Ende,Air Panas Sangakoja,5,1,Air,-8.7266819,121.5256216
Nusa Tenggara Timur,Ende,Peak of Mount IYA,5,4,Bukit,-8.8914565,121.6232504
Nusa Tenggara Timur,Ende,Puncak Taman NASIONAL KELIMUTU,4.9,28,Bukit,-8.764343,121.7942248
Nusa Tenggara Timur,Ende,Ndao Beach,5,1,Air,-8.8307693,121.6086206
Nusa Tenggara Timur,Ende,Gunung Iya,4.8,13,Bukit,-8.8957266,121.6179047
Nusa Tenggara Timur,Ende,Padang Deturia,5,2,Bukit,-8.651101,121.9228327
Nusa Tenggara Timur,Ende,Tempat mandi Air Panas Alam Detusoko,4.7,3,Air,-8.7139006,121.7411136
Nusa Tenggara Timur,Ende,Tiwu Kea,4.3,24,Air,-8.8201407,121.8492965
Nusa Tenggara Timur,Ende,Bukit Nio Lena Wolotopo,4.3,36,Bukit,-8.8561528,121.6933442
Nusa Tenggara Timur,Ende,PANTAI MAU MENDE,4,6,Air,-8.8101356,121.9619745
Nusa Tenggara Timur,Ende,ARBORETUM TNK,5,1,Taman,-8.772837,121.7999436
Nusa Tenggara Timur,Ende,HUTAN WISATA KEBESANI,4.8,19,Taman,-8.6562277,121.7873828
Nusa Tenggara Timur,Ende,Bukit ippi zowa,5,2,Bukit,-8.8271237,121.6530383
Nusa Tenggara Timur,Ende,Kampung Adat Nggela,5,2,Religi,-8.8407262,121.8280467
Nusa Tenggara Timur,Ende,Air Terjun Saga,4.2,5,Air,-8.7731932,121.7220881
